key,offset,text,raw_hex,raw_bytes,category
dialogue_109F0D,0x109F0D,不若施以懷柔之計,48a94da4b5a1b3a661bc73a74cb2b3a14da8e4b6d5a5bfb2b1a151a4a3ad59ac49a548c368ac58a4a7ad70a14da5dcae7aa9f3bcc4a151a544a4bda569b3c6b669c46da4a7aaaba14dac59c440acb0a8cfa143,83,dialogue
dialogue_109F62,0x109F62,擇日令人回禮,d3a6a1b3a46aaeaea14dbedca4e9a54fa448a65ec2a7a143,24,dialogue
dialogue_109F7B,0x109F7B,辜負主公期望,a5a1afa4a3a47ea14db664ad74a544a4bdb4c1b1e6a143,23,dialogue
dialogue_109F93,0x109F93,不如行以懷柔之法,a4a1b3a444a448b3c7a45da151a548a44fafd9a4a7a14da5b2a4a3acb0a97da151a4a3a670a6e6a548c368ac58a4a7aa6ba143,51,dialogue
dialogue_109FC7,0x109FC7,今更如驚弓之鳥,bca1b3eeeeae7aa14da4a3a8acacb0c4dfa151a4b5a7f3a670c5e5a47da4a7b3bea14da5b2a977bdfdc2b3bb50a75ea143,49,dialogue
dialogue_109FF9,0x109FF9,果從吾願,a569b3ac49c0a3a9f3a1b3a14daa47b171a75ec440a143,23,dialogue
dialogue_10A011,0x10A011,某纂釵菻謒銆,ac59c4a1b3a6dbabeea8e4b16aa14da4a3b171a75eb0eaa4a7a844a143,29,dialogue
dialogue_10A047,0x10A047,善之善者也,b4a4a3bed4a6d3a97da448a4a7a74ca14db5bda4a7b5bdaacca45da143,29,dialogue
dialogue_10A065,0x10A065,以救一郡百姓之命,a5b2a4a1b3c440c2f9a4e2c46dabb0a14da6dbbfa3ab65a8d3bdd0b86fa14da5f4a8e4ade5b3cea14da548b1cfa440b070a6caa96da4a7a952a143,59,dialogue
dialogue_10A0A1,0x10A0A1,兩軍唯有在戰場相見,b3bea1a1b3a84db74ea440bed4a151a8e2ad78b0dfa6b3a662bed4b3f5acdba8a3a14da440a84da5cda6baa143,45,dialogue
dialogue_10A0CF,0x10A0CF,決不肯和,a1a9bca548adaba74cabc2a14da84da4a3aad6a94da143,23,dialogue
dialogue_10A0E7,0x10A0E7,宜假天子之詔,a1a1b3bb50a1afa141a5e7b7eda4b5bba8b3c7a143a4b5a8e2ad78bc72b1fea141a979b0b2a4d1a46ca4a7b640a141ae74a448a9b9a94db8d1a4a7a143a447a448b750bc77a141a5b2b6b6a544a4bda86fa143,83,dialogue
dialogue_10A13B,0x10A13B,遂令兩家罷兵,b3a548a544a4bdabc2a657a14db945a54fa8e2ae61bd7da74ca143a249a8c3b54ca4d8a46fa4a7a55ca143,43,dialogue
dialogue_10A167,0x10A167,不聽勸戒,a6a6d1a4c7a4d2a440b74ea974a6e6a14da4a3c5a5c455a7d9a143,27,dialogue
dialogue_10A183,0x10A183,捨一無謀,a5a4a3a569a143b1cba440b54cbfd1a1afa6d3a8faa4d1a455a14da6b3a6f3a4a3a569a148,37,dialogue
dialogue_10A1C9,0x10A1C9,送還吾國,a46ca4a1b3c440b14ea1afb065c1d9a75eb0eaa143,21,dialogue
dialogue_10A1DF,0x10A1DF,無法贖回,a4a6dab54cafe0a14db54caa6bc5aba65ea1afa151bdd0adb0a8e4b86fa143,31,dialogue
dialogue_10A201,0x10A201,結盟的國家,a14db9bdd0bfefbedcad6eb5b2b7f9aabab0eaae61a149,23,dialogue
dialogue_10A219,0x10A219,擔任使者的武將,a46fa4bdd0bfefbedcad6ebee1a5f4a8cfaaccaabaaa5ab14ea149,27,dialogue
dialogue_10A238,0x10A238,請輸入結盟年限,bdd0bfe9a44ab5b2b7f9a67eadad28312d33293a,20,dialogue
dialogue_10A311,0x10A311,埂嫙,404014ae47e17a140840,10,dialogue
dialogue_10A35C,0x10A35C,請選擇要出兵合攻的郡縣,bdd0bfefbedcad6ea558a74ca658a7f0aabab070bfa4a149,24,dialogue
dialogue_10A3E0,0x10A3E0,請選擇要求援助的物資,bdd0bfefbedcad6ea844b4a9a755aabaaaabb8eaa149,22,dialogue
dialogue_10A3F8,0x10A3F8,請輸入援助的,bdd0bfe9a44ab4a9a755aaba2573bcc628312d313030303030293a,27,dialogue
dialogue_10A4C4,0x10A4C4,請選擇要求聯姻的國家,bdd0bfefbedcad6ea844c170abc3aabab0eaae61a149,22,dialogue
dialogue_10A587,0x10A587,進貢的國家,a8bdd0bfefbedcad6eb669b05eaabab0eaae61a149,21,dialogue
dialogue_10A5A0,0x10A5A0,請選擇準備進貢的物資,bdd0bfefbedcb7c7b3c6b669b05eaabaaaabb8eaa149,22,dialogue
dialogue_10A611,0x10A611,為公郈擗,acb0a4bdd0bfe9a44ab669b05eaaba2573bcc628312d253564293a,27,dialogue
dialogue_10A67C,0x10A67C,請選擇要脅迫的國家,bdd0bfefbedcad6eafd9ada2aabab0eaae61a149,20,dialogue
dialogue_10A691,0x10A691,求提供的物資,a4a3a8bdd0bfefbedcad6ea844b4a3a8d1aabaaaabb8eaa149,25,dialogue
dialogue_10A6AB,0x10A6AB,脅求的,a1bdd0bfe9a44aafd9a844aaba2573bcc628312d313030303030293a,28,dialogue
dialogue_10A7E0,0x10A7E0,請選擇要降服的國家,bdd0bfefbedcad6eadb0aa41aabab0eaae61a149,20,dialogue
dialogue_10A8E5,0x10A8E5,脅亳郈嚝僁嵽翿,afd9adbdd0bfefbedcbee1a5f4b14ba8cfaabaaa5ab14ea149,25,dialogue
dialogue_10A9B8,0x10A9B8,國家威信受損,bdd5a94da5a2b1d1a141b0eaae61abc2ab48a8fcb76c253164c249,27,dialogue
dialogue_10A9D4,0x10A9D4,請選擇要交換俘虜的國家,bdd0bfefbedcad6ea5e6b4abab52b8b8aabab0eaae61a149,24,dialogue
dialogue_10AA0C,0x10AA0C,請選擇要換回的被俘虜武將,bdd0bfefbedcad6eb4aba65eaabab351ab52b8b8aa5ab14ea149,26,dialogue
dialogue_10AA27,0x10AA27,請選擇交換的條件,59bdd0bfefbedca5e6b4abaabab1f8a5f3a149,19,dialogue
dialogue_10AA5D,0x10AA5D,交換用的敵俘虜武將,a55ca1bdd0bfefbedcad6ea5e6b4aba5ceaababcc4ab52b8b8aa5ab14ea149,31,dialogue
dialogue_10AA7D,0x10AA7D,國捐郈擗,b0eaaebdd0bfe9a44a2573bcc628312d2564293a,20,dialogue
dialogue_10AB84,0x10AB84,你是否要堅持製造,0663257301bbddafd3aaf70606256401bffaa141b64faec90606256401add3a4ebbb73b37901a141a741ac4fa75fad6eb0edabf9bb73b379a148,58,dialogue
dialogue_10AC15,0x10AC15,你是否要堅持執行,bb73b3bbddafd3b64fb6c0aaf70606256401bffaa141a741ac4fa75fad6eb0edabf9b0f5a6e6a148,40,dialogue
dialogue_10AC3E,0x10AC3E,的糧倉空空如也,ddaf06c2a741aabac2b3addcaac5aac5a670a45da149,22,dialogue
dialogue_10AD37,0x10AD37,請選擇欲要購買的武器,24bdd0bfefbedcb1fdad6ec1cab652aabaaa5abeb9a148,23,dialogue
dialogue_10ADE8,0x10ADE8,沒有足夠的黃金用來買弩箭,1840d0bf06c2a741a853a6b3a8acb0f7aabab6c0aaf7a5cea8d3b652a9b8bd62a149,34,dialogue
dialogue_10AE5C,0x10AE5C,沒有足夠的黃金用來買馬匹,06c2a741a853a6b3a8acb0f7aabab6c0aaf7a5cea8d3b652b0a8a4c7a149,30,dialogue
dialogue_10AE8C,0x10AE8C,已無合格的壯丁可供徵召,06c2a6b9b070a477b54ca658aee6aabaa7a7a442a569a8d1bc78a56ca149,30,dialogue
dialogue_10AEF0,0x10AEF0,個新兵,bc78a56c0606256401add3b773a74ca141bbddc2b30606256401b1d8,28,dialogue
dialogue_10AF10,0x10AF10,你是否要堅持徵兵,a741ac4fa75fad6eb0edabf9bc78a74ca148,18,dialogue
dialogue_10AF2D,0x10AF2D,埂朄,70417b14ae47e1fa2340,10,dialogue
dialogue_10AF9A,0x10AF9A,兵召募,a74ca56cb6d20606256401add3b773a74ca141bbddafd3aaf70606256401bffa,32,dialogue
dialogue_10AFBC,0x10AFBC,你是否要堅持募兵,a741ac4fa75fad6eb0edabf9b6d2a74ca148,18,dialogue
dialogue_10B025,0x10B025,馬匹,4ca149b0a8a4c72dc34da74c,12,dialogue
dialogue_10B03C,0x10B03C,弩兵,20a9b82d2da9b8a74c,9,dialogue
dialogue_10B046,0x10B046,兵連弩,a74cb373a9b82db373a9b8,11,dialogue
dialogue_10B052,0x10B052,請選擇重新編成的兵種,d3b70663bdd0bfefbedcadabb773bd73a6a8aabaa74cbad8,24,dialogue
dialogue_10B06C,0x10B06C,請輸入重新編隊的兵員,bdd0bfe9a44aadabb773bd73b6a4aabaa74cadfb28312d256429,26,dialogue
dialogue_10B0A1,0x10B0A1,請選擇要移動的目標郡縣,312d25bdd0bfefbedcad6eb2beb0caaabaa5d8bcd0b070bfa4a149,27,dialogue
dialogue_10B0C4,0x10B0C4,請分別選擇欲要運補的項目,bdd0a4c0a74fbfefbedcb1fdad6eb942b8c9aabab6b5a5d8a148,26,dialogue
dialogue_10B0F1,0x10B0F1,弩尿擗,a9b8a7bfe9a44ab942b0650663b773a74c01aababcc6b67128312d2564293a,31,dialogue
dialogue_10B111,0x10B111,內沒有黃金,73a6a806c2b070a4baa853a6b3b6c0aaf7a149,19,dialogue
dialogue_10B128,0x10B128,輸入運送,bfe9a44ab942b0650663b6c0aaf701aababcc6b67128312d2564293a,28,dialogue
dialogue_10B179,0x10B179,內沒有馬匹,d24d6206c2b070a4baa853a6b3b0a8a4c7a149,19,dialogue
dialogue_10B18D,0x10B18D,運輸入運送,6eb942bfe9a44ab942b0650663b0a8a4c701aababcc6b67128312d2564293a,31,dialogue
dialogue_10B1C1,0x10B1C1,數馭擗,bcc6b6bfe9a44ab942b0650663a9b8bd6201aababcc6b67128312d2564293a,31,dialogue
dialogue_10B1E4,0x10B1E4,內沒有連弩,06c2b070a4baa853a6b3b373a9b8a149,16,dialogue
dialogue_10B215,0x10B215,內沒有發石車,a4a14906c2b070a4baa853a6b3b56fa5dba8aea149,21,dialogue
dialogue_10B24B,0x10B24B,內沒有衝車,4206c2b070a4baa853a6b3bdc4a8aea149,17,dialogue
dialogue_10B2B1,0x10B2B1,內沒有井蘭,63b37306c2b070a4baa853a6b3a4abc4f5a149,19,dialogue
dialogue_10B2E5,0x10B2E5,內沒有元戎弩沒有,63b56f06c2b070a4baa853a6b3a4b8a6a5a9b8a853a6b3,23,dialogue
dialogue_10B394,0x10B394,不若另投明主,a1b3a4c7a4d2a149adcba6e6b066ac49a14da4a3c5a5bfcfa8a5a146a6b9b0eaa5b2a64da14da4a3ad59a574a7eba9faa544a143,52,dialogue
dialogue_10B3C9,0x10B3C9,久聞將軍勇名,aec406a45bbb44b14ead78ab69a657a14da4b5a4e9a9afb16fabf4a8a3a143c440b14ead78a4a3b1f3a14da6acacb0a842a8f2a14da6adb1dfb0f5c340c048f4f1a14da6baa5e7a5cca4dfa149,77,dialogue
dialogue_10B417,0x10B417,未有如明公者,cea455a978a962a8aba57ca4e8a14dbedca544a6d3a8c6a14da5bca6b3a670a9faa4bdaacca143a4b5b16facdbc048a14da46abad9a5ada5cda143c1f6a878b8a3b6eea661a14db54cabeba86fa143,79,dialogue
dialogue_10B467,0x10B467,明公招賢納士,a8bb44a9faa4bda9dbbde5afc7a468a14daf53a8d3acdba7eba143,27,dialogue
dialogue_10B484,0x10B484,大雨,a46aab42,4,dialogue
dialogue_10B499,0x10B499,幸惕簳,a9afb1a7f2a861,7,dialogue
dialogue_10B4B1,0x10B4B1,為里,acb0a8bd45accc,7,dialogue
dialogue_10B4B9,0x10B4B9,早捲峈,a6adb1b2ceaa76b4ee,9,dialogue
dialogue_10B4C3,0x10B4C3,口減,f4a448a466b4ee,7,dialogue
dialogue_10B4CB,0x10B4CB,業減,a5b941b77eb4ee,7,dialogue
dialogue_10B4D3,0x10B4D3,什虓,a4b0d3b77eb4ee,7,dialogue
dialogue_10B4E3,0x10B4E3,氣升,a5a468aef0a4c9,7,dialogue
dialogue_10B4F3,0x10B4F3,黃金,a4bc57b6c0aaf7,7,dialogue
dialogue_10B4FC,0x10B4FC,增米糧,bc57a6ccc2b3,6,dialogue
dialogue_10B514,0x10B514,寶物,c45faaab,4,dialogue
dialogue_10B533,0x10B533,大業終成春秋大夢,abb2cea440a46ab77eb2d7a6a8ac4baceea46ab9daa149b943c0b8b2d7a446,31,dialogue
dialogue_10B553,0x10B553,您終於一統天下了,acb867b94cbcc6a67eaabaa9babed4a141b17ab2d7a9f3a440b2cea4d1a455a446,33,dialogue
dialogue_10B7FA,0x10B7FA,郡發生人民暴動,a4400606257301b070b56fa5cda448a5c1bcc9b0caa149,23,dialogue
dialogue_10B81F,0x10B81F,統治度降,c06240652cb6c0aaf7b4ee25642ca6ccc2b3b4ee25642cb2ceaa76abd7adb025316425252ca448a466b4ee25642cb941b77eadb025642cb0d3b77eadb025642ca8beac78b4ee25642cabb0b6ebb4ee25642ca468a74cb4ee2564,90,dialogue
dialogue_10B9DC,0x10B9DC,所以並沒有產生任何損失,a6fda65dacb0a6b3a657c2e5a662a5bbb0702ca9d2a548a8c3a853a6b3b2a3a5cda5f4a6f3b76ca5a2,41,dialogue
dialogue_10BAB7,0x10BAB7,郡士兵糧餉支出,6c0606257301b070a468a74cc2b3bbe8a4e4a558066325356401b1d8,28,dialogue
dialogue_10BAD4,0x10BAD4,統治度為,0606257301ba70a6ac2ca6cca6aca6a806632564012cb2ceaa76abd7acb02533642525,35,dialogue
dialogue_10BB3B,0x10BB3B,屯田歉收,250606257301a4d9a5d0ba70a6ac2ca6cca6aca6a80663256401,26,dialogue
dialogue_10BB58,0x10BB58,屯田豐收,0606257301a4d9a5d0c2d7a6ac2ca6cca6aca6a80663256401,25,dialogue
dialogue_10BB72,0x10BB72,屯田收成,73010606257301a4d9a5d0a6aca6a80663256401,20,dialogue
dialogue_10BC1C,0x10BC1C,郡稅收增加,0606257301b070b57ca6acbc57a55b06632564012cb2ceaa76abd7acb02533642525,34,dialogue
dialogue_10BC88,0x10BC88,訓練度上升,b056bd6dabd7a457a4c90606256401a468aef0b4a3a4c906062564,27,dialogue
dialogue_10BCB2,0x10BCB2,運送物資途中,5940b942b065aaabb8eab37ea4a4a141be44a8fca473b8e9ac7ea754a149b76ca5a22532642525,39,dialogue
dialogue_10BD48,0x10BD48,召募得新兵,a56cb6d2b16fb773a74c0606256401a448,17,dialogue
dialogue_10BDF4,0x10BDF4,已完成,a477a7b9a6a80606257301aababb73b379,17,dialogue
dialogue_10BE06,0x10BE06,珣距離完成日還有,d2b1b65ac2f7a7b9a6a8a4e9c1d9a6b30606256401add3a4eb,25,dialogue
dialogue_10BE50,0x10BE50,農業值上升至,b941b77eadc8a457a4c9a6dc0606256401,17,dialogue
dialogue_10BE62,0x10BE62,含淚撥種,2573a774b25cbcb7bad820c577afbaa6aca6a8,19,dialogue
dialogue_10BE77,0x10BE77,結束屯田工作,73b5b2a7f4a4d9a5d0a475a740a141b3a1b6a4c26babd8,23,dialogue
dialogue_10BEA0,0x10BEA0,商業值上升至,b0d3b77eadc8a457a4c9a6dc0606256401,17,dialogue
dialogue_10BECC,0x10BECC,防洪率上升至,a8beac78b276a457a4c9a6dc0606256401,17,dialogue
dialogue_10BF5C,0x10BF5C,送往君主,b14e0606257301b065a9b9a767a5440663257301b342a149,24,dialogue
dialogue_10BF75,0x10BF75,匹及,3333332573060625316401a657202573060625316401a4c7a4ce0606257301,31,dialogue
dialogue_10BFAE,0x10BFAE,率米倉增加,b276a6ccaddcbc57a55b0606256401b1d8,17,dialogue
dialogue_10BFC0,0x10BFC0,米減少,a6ccb4eea4d60606256401b1d8a141b6c0aaf7bc570606256401a8e2,28,dialogue
dialogue_10BFFB,0x10BFFB,已購置弩箭,64a477c1cab86da9b8bd620606256401,16,dialogue
dialogue_10C00C,0x10C00C,已購置駿馬,a477c1cab86dc240b0a80606256401a4c7,17,dialogue
dialogue_10C234,0x10C234,喝啊,b3dcb0daa149,6,dialogue
dialogue_10C23C,0x10C23C,汝若立即棄刀,a6bcaef0aea7a477b6c3a14da477b54ca44fa641bed4a146a6bcad59a5dfa759b1f3a44da14da97ca569ad65a5fea9caa952a149,52,dialogue
dialogue_10C274,0x10C274,此乃天意也,adfc2e2e2ea6b9a444a4d1b74ea45da143a75ec440adb0a143,25,dialogue
dialogue_10C28F,0x10C28F,有膽再戰三百回合,55a6bca5f0adbca466a6dea4a7a7d6a149a6b3c178a641bed4a454a6caa65ea658a149,35,dialogue
dialogue_10C2B3,0x10C2B3,汝只有此等本事,55a6bca575a6b3a6b9b5a5a5bba8c6a148b9cfa6b3b5eaa657a14dafbab7d9a4d1a455a448a45da149,41,dialogue
dialogue_10C2DF,0x10C2DF,不取汝首級,55ab7ab0dab0dab0daa149a149a149a4a3a8faa6bcadbaafc5a14dbb7da4a3a5cca5f0a149,37,dialogue
dialogue_10C321,0x10C321,技不如人,ad65a5a75ea7dea4a3a670a448a14da5ccc440adb0aa412e2e2e,26,dialogue
dialogue_10C33C,0x10C33C,想走,b751a8aba148a149,8,dialogue
dialogue_10C345,0x10C345,我一箭,a6bca5a659a7daa440bd62a149,13,dialogue
dialogue_10C353,0x10C353,不知是計,a1a1b3a9eca44da6d3a8aba14da1afa4a3aabeac4fad70a14db654b54db06ca457a146a1b3a4cfa8adb4a7a44da14da5bfa4a4a1afa143,55,dialogue
dialogue_10C451,0x10C451,卻然也,4dab6fb54da45da149,9,dialogue
dialogue_10C45B,0x10C45B,焉敢犯我境,b5ac4aaabea7daa657a14db26ab4b1a5c7a7dab9d2a149,23,dialogue
dialogue_10C473,0x10C473,來取汝首級,b3af53a8d3a8faa6bcadbaafc5a149,15,dialogue
dialogue_10C483,0x10C483,茖荓,d3a8d3b14eb371a657a149,11,dialogue
dialogue_10C48F,0x10C48F,先通姓名,c3a6bcac4fa6f3a448a148a5fdb371a96da657a141b54dabe1bc72b1fea149,31,dialogue
dialogue_10C4C5,0x10C4C5,回筆,a65eb5a75ea444a1b3a45da149,13,dialogue
dialogue_10C4D3,0x10C4D3,在此,06a1b3a662a6b9a149,9,dialogue
dialogue_10C4DD,0x10C4DD,被縑野藂哄,b351bfa1b3a5f0a8aba149,11,dialogue
dialogue_10C4E9,0x10C4E9,馬受縛,a455a1a1b3a7d6a455b0a8a8fcbfa3a149,17,dialogue
dialogue_10C4FB,0x10C4FB,無名下將,b0a6bca444b54ca657a455b14ea14dab44a75eb9efa4e2a149,25,dialogue
dialogue_10C515,0x10C515,還自執迷不省,ac4aaaa6bca6baa477c17bc059a14dc1d9a6dbb0f5b067a4a3acd9a149,29,dialogue
dialogue_10C533,0x10C533,何得妄言,a6ad49a544c0b6a4d2a141a6f3b16fa66ba8a5a149,21,dialogue
dialogue_10C549,0x10C549,安敢亂言,a6bcacad49b0eaa4cfb8e9a14da677b4b1b6c3a8a5a149,23,dialogue
dialogue_10C564,0x10C564,助惡匹夫,a755b463a4c7a4d2a141a6f3a4a3a6adadb0a149,20,dialogue
dialogue_10C57C,0x10C57C,此等鼠輩,a6b9b5a5b9abbdfaa141ab44a75ebcc4a4e2a149,20,dialogue
dialogue_10C594,0x10C594,反賊早早受降,a4cfb8e9a6ada6ada8fcadb0a149,14,dialogue
dialogue_10C5A3,0x10C5A3,何不早降,a1a4cfb0eab066b8e9a141a6f3a4a3a6adadb0a149,21,dialogue
dialogue_10C5B9,0x10C5B9,名之痐,a657a4a7d6a455b0a8a8fcadb0a149,15,dialogue
dialogue_10C5CC,0x10C5CC,匹夫休得逞強,a4c7a4d2a5f0b16fb378b16aa149,14,dialogue
dialogue_10C5DB,0x10C5DB,襄敼,c1b8e9b14ea5f0a8aba149,11,dialogue
dialogue_10C600,0x10C600,吾誓殺汝,a75ebb7db1fea6bca149,10,dialogue
dialogue_10C60B,0x10C60B,何足道哉,a1b671a6b9a470bdfaa14da6f3a8acb944ab76a149,21,dialogue
dialogue_10C621,0x10C621,惡尹荓,b463a4a8d3b14eb2f6ab44a1b3a75fa148,17,dialogue
dialogue_10C634,0x10C634,安在,a1b3a677a662a148,8,dialogue
dialogue_10C765,0x10C765,腳底抹油,efb06b2573b87da9b3a9d9aa6fa149b06ba4a7a4d4a4d4a149,25,dialogue
dialogue_10C790,0x10C790,壯志未酬身先死,2573a7a7a7d3a5bcb953a8ada5fda6baa149aaf8a8cfad5eb6afb25cbaa1c368a149,34,dialogue
dialogue_10C7C7,0x10C7C7,受驚嚇,25a8fcc5e5c07ea149,9,dialogue
dialogue_10C984,0x10C984,一族自此沒入歷史洪流,a767a5440663257301a7a7a7d3a5bcb953a8ada5fda6baa149abe1c47ea453b54ca4482c0663257301a440b1daa6dba6b9a853a44abefaa576ac78ac79a149,63,dialogue
dialogue_10CBBF,0x10CBBF,被煽動叛變,480663257301b351bab4b0caab71c5dc2ca6620606257301b070a6dba5dfacb0a4fda149,36,dialogue
dialogue_10CF4D,0x10CF4D,雄十一,5eb6afa451a440,7,dialogue
dialogue_10CF55,0x10CF55,十二,68a149a451a447,7,dialogue
dialogue_10CF5D,0x10CF5D,傷晴,74b6cbb4b8,5,dialogue
dialogue_10CF73,0x10CF73,釵镼,b3a6e8a55f,5,dialogue
dialogue_10CF79,0x10CF79,逃北,49b06ba55f,5,dialogue
dialogue_10CF8C,0x10CF8C,東南,aa46ab6e,4,dialogue
dialogue_10CF97,0x10CF97,汝與吾主相約之事,54b14ead78a149a6bcbb50a75ea544acdbacf9a4a7a8c6a14da6b9aec9a4a3a6e6a14da7f3abdda6f3aec9a149,45,dialogue
dialogue_10CFC5,0x10CFC5,願隨者與吾同生共死,a57c20b2b3ad78a468a149a75ea477adb0a1b3a45da149c440c048aaccbb50a75ea650a5cda640a6baa149a4a3c440c048aacca6dba568a149,57,dialogue
dialogue_10D033,0x10D033,四方英雄莫不相助以創大業,73a548b14ead78a4a7a47ea14da55ca657b449b651a670b1b4c56ea8faaaaba6d5a149a75ea544a1b3b6b6a4d1c0b3a448a14da548a677a4d1a455a151a57ca4e8ad5eb6afb2f6a4a3acdba755a548b3d0a46ab77ea143b14ead78a6f3a4a3a640c1b8b2b1c17ca148ab68a4d1a455a9afacc6a14db855a5c1a9afacc6a143,127,dialogue
dialogue_10D0B3,0x10D0B3,如撥雲霧而見青天,a6a4b5b94aa9faa544a14da670bcb7b6b3c3faa6d3a8a3ab43a4d1a149,29,dialogue
dialogue_10D0F4,0x10D0F4,誰敢與吾決一死戰,bdd6b4b1bb50a75ea84da440a6babed4a149,18,dialogue
dialogue_10D107,0x10D107,來取汝性命,a1af53a8d3a8faa6bca9caa952a149,15,dialogue
dialogue_10D117,0x10D117,不配與吾交手,a4a6bcacb0a6f3a448a148a4a3b074bb50a75ea5e6a4e2a149,25,dialogue
dialogue_10D131,0x10D131,大愚,a46ab74d4150424c4b2e475250,13,dialogue
dialogue_10D192,0x10D192,定要全軍撤退嗎,7ca9bd54a977ad6ea5fead78ba4db068b6dca148,20,dialogue
dialogue_10D1AB,0x10D1AB,惜鶠,b1a4f5a140a140a7f0,9,dialogue
dialogue_10D1B5,0x10D1B5,瑣埽,babed4b54c,5,dialogue
dialogue_10D1C2,0x10D1C2,蟋忖洏媦衧側藹,a6bc06c1b5a6a4cfa5d8bcd0acb0bcc4a767a544a149ac47a6b9ad70b54caa6ba8cfa5cea149,38,dialogue
dialogue_10D1F4,0x10D1F4,無法進行休養療傷,06c1b17aa9d2c4e2ad78b8eaa4a3a8aca141b54caa6bb669a6e6a5f0be69c0f8b6cba149,36,dialogue
dialogue_10D274,0x10D274,無法實施激勵士氣,06c1b17aa9d2c4e2ad78b8eaa4a3a8aca141b54caa6bb9eaac49bf45c079a468aef0a149,36,dialogue
dialogue_10D375,0x10D375,部隊的位置,68b3d2bdd0b074b86d2573b3a1b6a4aabaa6ecb86d,21,dialogue
dialogue_10D38B,0x10D38B,攻城兵器的位置,a6bdd0b074b86d2573a7f0abb0a74cbeb9aabaa6ecb86d,23,dialogue
dialogue_10D3C8,0x10D3C8,輜重,bdfdadab202573,7,dialogue
dialogue_10D3E8,0x10D3E8,陣形,b07da7ce202573,7,dialogue
dialogue_10D42F,0x10D42F,中哄,a4a4aba140c4f5,7,dialogue
dialogue_10D437,0x10D437,戍僱蔡,a6a7b9b5bdb276202535642525,13,dialogue
dialogue_10D4A3,0x10D4A3,因士兵逃離死傷殆盡,202573a141a65da468a74cb06bc2f7a6bab6cbac70bac9a149a575a66eba4db068a65e2573b070,39,dialogue
dialogue_10D50B,0x10D50B,因士兵逃光了,1e2573a141a65da468a74cb06ba5faa446a149a575a66eba4db068a65e2573abb0a4ba,35,dialogue
dialogue_10D5FF,0x10D5FF,是否要攀牆攻城,01ac4fa75fad6ec36bc0f0a7f0abb0a148,17,dialogue
dialogue_10D611,0x10D611,領是否要使用雲梯攀牆攻城,76bbe2ac4fa75fad6ea8cfa5ceb6b3b1e8c36bc0f0a7f0abb0a148,27,dialogue
dialogue_10D641,0x10D641,立刻攻擊接鄰的敵部隊嗎,e0aeb7ad6ea5dfa8e8a7f0c0bbb1b5be46aababcc4b3a1b6a4b6dca148,29,dialogue
dialogue_10D65F,0x10D65F,請選擇欲要攻擊的敵部隊,7dbdd0bfefbedcb1fdad6ea7f0c0bbaababcc4b3a1b6a4,23,dialogue
dialogue_10D677,0x10D677,選擇出欲要射擊的敵部隊,aea457a455a5aaa56bb2beb0caa661b9cfa141bfefbedca558b1fdad6eae67c0bbaababcc4b3a1b6a4,41,dialogue
dialogue_10D7A1,0x10D7A1,否火攻計失敗了,4fa75fa4f5a7f0ad70a5a2b1d1a446a149,17,dialogue
dialogue_10D918,0x10D918,軍已經全軍覆滅,2573ad78a477b867a5fead78c2d0b7c0a1412573a7a7af50a6a8a4afa149,30,dialogue
dialogue_10D973,0x10D973,軍的發石車已被摧毀,412573ad78aabab56fa5dba8aea477b351ba52b7b4a149,23,dialogue
dialogue_10D98B,0x10D98B,軍的衝車已被摧毀,3f2573ad78aababdc4a8aea477b351ba52b7b4a149,21,dialogue
dialogue_10D9A2,0x10D9A2,軍的雲梯已被摧毀,04402573ad78aabab6b3b1e8a477b351ba52b7b4a149,22,dialogue
dialogue_10D9BC,0x10D9BC,軍的井蘭已被摧毀,2573ad78aabaa4abc4f5a477b351ba52b7b4a149,20,dialogue
dialogue_10D9D1,0x10D9D1,覆楔蒂巧舅,c2d0b7a4b8a6a5a9b8a477b351ba52b7b4a149,19,dialogue
dialogue_10D9E5,0x10D9E5,牙拍已被摧毀,2573adaf54a4faa9e7a477b351ba52b7b4a149,19,dialogue
dialogue_10D9F9,0x10D9F9,叉檑已被摧毀,b351aba95da465ed44a477b351ba52b7b4a149,19,dialogue
dialogue_10DA9F,0x10DA9F,進行策反誘降,73ac4fa75fb9ef2573b669a6e6b5a6a4cfbba4adb0a148,23,dialogue
dialogue_10DAD5,0x10DAD5,實施此計需耗金,7a743fb9eaac49a6b9ad70bbddafd3aaf72564bffaa141bd54a977b9eaac49b6dc3f,34,dialogue
dialogue_10DAF8,0x10DAF8,所攜軍資不足,06c1b17aa9d2c4e2ad78b8eaa4a3a8aca141b54caa6bb9eaac49a149,28,dialogue
dialogue_10DB15,0x10DB15,需耗材料金,a1d0a1a8cfa5cea9b8bd62a7f0c0bba149bbddafd3a7f7aec6aaf72564bffaa141bd54a977b9eaac49b6dc3f,44,dialogue
dialogue_10DB80,0x10DB80,進行燒糧兼搶糧之計,0663257301ae74a448bce7b66906062573b07001b669a6e6bf4ec2b3adddb76dc2b3a4a7ad70a149,40,dialogue
dialogue_10DBC7,0x10DBC7,計謀成功了,494049a149ad70bfd1a6a8a55ca446a149bf4ebcc4ad78c2b32564b1d8a141b76db16f2564b1d8,39,dialogue
